@type,accessLevel,bureauCode,dataQuality,description,identifier,issued,keyword,license,modified,programCode,theme,title,landingPage,accrualPeriodicity,language,temporal,describedBy,references,isPartOf,describedByType,systemOfRecords,rights,conformsTo,contactPoint_fn,contactPoint_hasEmail,publisher_@type,publisher_name,distribution_@type,distribution_downloadURL,distribution_mediaType,distribution_format,distribution_description,distribution_title,distribution_accessURL,distribution_accessURL_format,link_status_20171202,url
dcat:Dataset,public,029:00,TRUE,2008 VA Performance and Accountability Report Highlights.,VA-OM-OM-010,2017-07-26,accountability; hightlights; performance; report,https://creativecommons.org/publicdomain/zero/1.0/,2014-02-20,029:084,Financial,2008 VA Performance and Accountability Report Highlights,https://www.va.gov/budget/report/,R/P1Y,en-US,2008-01-01T00:00:00Z/2008-12-31T00:00:00Z,,,,,,,,David Zlowe,mailto:David.Zlowe@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,pdf,,pdf,https://www.va.gov/budget/docs/archive/FY-2008_VA-PerformanceAccountabilityHighlights.pdf,pdf,Success: (200) OK,https://www.va.gov/budget/docs/archive/FY-2008_VA-PerformanceAccountabilityHighlights.pdf
dcat:Dataset,public,029:40,,"This link includes statistics for number of individuals who submitted the form, the number of forms that were approved, and the approval timeframe",VA-OIT-OIT-999,2017-07-26,compensation; statistics; va,https://creativecommons.org/publicdomain/zero/1.0/,2016-08-26,029:080,Use of Benefits and Services,2008 Veteran&#039;s Application for Compensation,,,,,,,,,,,,Michael Miti-Kavuma,mailto:michael.miti-kavuma@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,html,,2008 Veteran&#039;s Application for Compensation,https://www.reginfo.gov/public/do/PRAViewICR?ref_nbr=200804-2900-015,,Success: (200) OK,https://www.reginfo.gov/public/do/PRAViewICR?ref_nbr=200804-2900-015
dcat:Dataset,public,029:25,TRUE,2008 Veteran life insurance expenditures by state and county.   Expenditures represented the actual disbursements from Insurance&#039;s Award and Inforce systems.,VA-VBA-INS2008-001,2017-07-26,expenditure; insurance; veteran,https://creativecommons.org/publicdomain/zero/1.0/,2009-03-01,029:003,Section 9. Federal Government Finances and Employment,2008 Veterans&#039; Insurance Expenditure by State and County,https://www1.va.gov/VETDATA/docs/Datagov/FY_08_Insurance_Expenditure_by_County_and_State.csv,R/P1Y,en-US,2008-01-01T00:00:00Z/2008-12-31T00:00:00Z,,https://www1.va.gov/VETDATA/docs/Datagov/FY_08_Insurance_Expenditure_by_County_and_State.csv,VA-VBA-MASTER-INSURANCE-001,,,,,Dusca Fichtel,mailto:dusca.fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,csv,https://www1.va.gov/VETDATA/docs/Datagov/FY_08_Insurance_Expenditure_by_County_and_State.csv,csv,"Could not resolve host: www1.va.gov
",https://www.va.gov/VETDATA/docs/Datagov/FY_08_Insurance_Expenditure_by_County_and_State.csv
dcat:Dataset,public,029:00,TRUE,2009 VA Performance and Accountability Report.,VA-OM-OM-007,2017-07-26,accountability; performance; report,https://creativecommons.org/publicdomain/zero/1.0/,2014-02-20,029:084,Financial,2009 VA Performance and Accountability Report,https://www.va.gov/budget/report/,R/P1Y,en-US,2009-01-01T00:00:00Z/2009-12-31T00:00:00Z,,,,,,,,David Zlowe,mailto:David.Zlowe@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,zip,,zip,https://www.va.gov/budget/docs/archive/FY-2009_VA-PerformanceAccountabilityReport.zip,zip,Success: (200) OK,https://www.va.gov/budget/docs/archive/FY-2009_VA-PerformanceAccountabilityReport.zip
dcat:Dataset,public,029:00,TRUE,2009 VA Performance and Accountability Report Highlights.,VA-OM-OM-008,2017-07-26,accountability; performance; report,https://creativecommons.org/publicdomain/zero/1.0/,2014-02-20,029:084,Financial,2009 VA Performance and Accountability Report Highlights,https://www.va.gov/budget/report/,R/P1Y,en-US,2009-01-01T00:00:00Z/2009-12-31T00:00:00Z,,,,,,,,David Zlowe,mailto:David.Zlowe@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,pdf,,pdf,https://www.va.gov/budget/docs/archive/FY-2009_VA-PerformanceAccountabilityHighlights.pdf,pdf,Success: (200) OK,https://www.va.gov/budget/docs/archive/FY-2009_VA-PerformanceAccountabilityHighlights.pdf
dcat:Dataset,public,029:25,TRUE,2009 Veteran life insurance expenditures by congressional district.  Expenditures represented the actual disbursements from Insurance&#039;s Award and Inforce systems.,VA-VBA-INS2009-001,2017-07-26,expenditure; insurance; veteran,https://creativecommons.org/publicdomain/zero/1.0/,2010-03-01,029:003,Section 9. Federal Government Finances and Employment,2009 Veterans&#039; Insurance Expenditure by Congressional District,https://www1.va.gov/VETDATA/docs/Datagov/FY09_insurance_CD_11-13-09_GDX.csv,R/P1Y,en-US,2009-01-01T00:00:00Z/2009-12-31T00:00:00Z,,https://www1.va.gov/VETDATA/docs/Datagov/FY09_insurance_CD_11-13-09_GDX.csv,VA-VBA-MASTER-INSURANCE-001,,,,,Dusca Fichtel,mailto:dusca.fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,csv,https://www1.va.gov/VETDATA/docs/Datagov/FY09_insurance_CD_11-13-09_GDX.csv,csv,"Could not resolve host: www1.va.gov
",https://www.va.gov/VETDATA/docs/Datagov/FY09_insurance_CD_11-13-09_GDX.csv
dcat:Dataset,public,029:25,TRUE,2009 Veteran life insurance expenditures by county.  Expenditures represented the actual disbursements from Insurance&#039;s Award and Inforce systems.,VA-VBA-INS2009-002,2017-07-26,expenditure; insurance; veteran,https://creativecommons.org/publicdomain/zero/1.0/,2010-03-01,029:003,Section 9. Federal Government Finances and Employment,2009 Veterans&#039; Insurance Expenditure by County,https://www1.va.gov/VETDATA/docs/Datagov/FY09_insurance_Cnty_11-13-09_GDX.csv,R/P1Y,en-US,2009-01-01T00:00:00Z/2009-12-31T00:00:00Z,,https://www1.va.gov/VETDATA/docs/Datagov/FY09_insurance_Cnty_11-13-09_GDX.csv,VA-VBA-MASTER-INSURANCE-001,,,,,Dusca Fichtel,mailto:dusca.fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,csv,https://www1.va.gov/VETDATA/docs/Datagov/FY09_insurance_Cnty_11-13-09_GDX.csv,csv,"Could not resolve host: www1.va.gov
",https://www.va.gov/VETDATA/docs/Datagov/FY09_insurance_Cnty_11-13-09_GDX.csv
dcat:Dataset,public,029:25,TRUE,2009 Veteran life insurance expenditures by state.  Expenditures represented the actual disbursements from Insurance&#039;s Award and Inforce systems.,VA-VBA-INS2009-003,2017-07-26,expenditure; insurance; veteran,https://creativecommons.org/publicdomain/zero/1.0/,2010-03-01,029:003,Section 9. Federal Government Finances and Employment,2009 Veterans&#039; Insurance Expenditure by State,https://www1.va.gov/VETDATA/docs/Datagov/FY09_insurance_St_11-13-09_GDX.csv,R/P1Y,en-US,2009-01-01T00:00:00Z/2009-12-31T00:00:00Z,,https://www1.va.gov/VETDATA/docs/Datagov/FY09_insurance_St_11-13-09_GDX.csv,VA-VBA-MASTER-INSURANCE-001,,,,,Dusca Fichtel,mailto:dusca.fichtel@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,csv,https://www1.va.gov/VETDATA/docs/Datagov/FY09_insurance_St_11-13-09_GDX.csv,csv,"Could not resolve host: www1.va.gov
",https://www.va.gov/VETDATA/docs/Datagov/FY09_insurance_St_11-13-09_GDX.csv
dcat:Dataset,public,029:15,TRUE,"The 2008 Hospital Report Card was mandated by the FY08 Appropriations Act, and focused on Congressionally-mandated metrics applicable to general patient populations. The 2009 VHA Facility Quality and Safety Report report, not required by Congress, shifts to Veteran-centered metrics, and includes information related to infrastructure, care provided in outpatient and hospital settings, quality of care within given patient populations, accreditation status, patient satisfaction and patient outcomes for FY2008.  The data in this report have been compiled from multiple sources throughout VHA.  This dataset includes adjusted mortality rate for three defined populations: Pneumonia, Congestive Heart Failure, and Acute Myocardial Infarction, Nosocomisal Infections, Percent of patients on prophalaxis for deep vein thrombosis and Observed minus expected length of stay.",VA-VHA-OIA-001,2017-07-26,health; healthcare; hospital accreditation; patient safety; quality of care; satisfaction; veterans,https://creativecommons.org/publicdomain/zero/1.0/,2009-12-01,029:040,Section 3. Health and Nutrition,2009 VHA Facility Quality and Safety Report - Hospital Settings,,R/P1Y,en-US,2008-10-01T00:00:00Z/2009-09-30T00:00:00Z,https://www.va.gov/vetdata/docs/VHA_2009_Facility_Quality_and_Safety_Report_Final.pdf,,,,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,Hospital Settings,https://www.va.gov/vetdata/docs/VHA_Facility_Quality_and_Safety_Report_Hospital_Settings.csv,csv,Success: (200) OK,https://www.va.gov/vetdata/docs/VHA_Facility_Quality_and_Safety_Report_Hospital_Settings.csv
dcat:Dataset,public,029:15,TRUE,"The 2008 Hospital Report Card was mandated by the FY08 Appropriations Act, and focused on Congressionally-mandated metrics applicable to general patient populations. The 2009 VHA Facility Quality and Safety Repor report, not required by Congress, shifts to Veteran-centered metrics, and includes information related to infrastructure, care provided in outpatient and hospital settings, quality of care within given patient populations, accreditation status, patient satisfaction and patient outcomes for FY2008.  The data in this report have been compiled from multiple sources throughout VHA. This dataset  is a compilation of available services within each medical center, whether a medical center is accreditated by Joint commission and/or CARF and details the number of admissions by bed section, admissions per 1000 uniques, and average length of stay by bed sections. Total number of outpatient visits, number of unique patients and the medical center staffing.",VA-VHA-OIA-002,2017-07-26,health; healthcare; hospital accreditation; patient safety; quality of care; satisfaction; veterans,https://creativecommons.org/publicdomain/zero/1.0/,2009-12-01,029:040,Section 3. Health and Nutrition,2009 VHA Facility Quality and Safety Report - Infrastructure,,R/P1Y,en-US,2008-10-01T00:00:00Z/2009-09-30T00:00:00Z,https://www.va.gov/vetdata/docs/VHA_Facility_Quality_and_Safety_Report_Infrastructure_Data_Elements.doc,https://www.va.gov/vetdata/docs/VHA_2009_Facility_Quality_and_Safety_Report_Final.pdf,,,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,csv,,Infrastructure,https://www.va.gov/vetdata/docs/VHA_Facility_Quality_and_Safety_Report_Infrastructure.csv,csv,Success: (200) OK,https://www.va.gov/vetdata/docs/VHA_Facility_Quality_and_Safety_Report_Infrastructure.csv
dcat:Dataset,public,029:15,TRUE,"The 2008 Hospital Report Card was mandated by the FY08 Appropriations Act, and focused on Congressionally-mandated metrics applicable to general patient populations. The 2009 VHA Facility Quality and Safety Report report, not required by Congress, shifts to Veteran-centered metrics, and includes information related to infrastructure, care provided in outpatient and hospital settings, quality of care within given patient populations, accreditation status, patient satisfaction and patient outcomes for FY2008.  The data in this report have been compiled from multiple sources throughout VHA.  This dataset represents patient satisfaction based on survey data broken out by inpatient/outpatient and stratified ethnicity.",VA-VHA-OIA-003,2017-07-26,health; healthcare; hospital accreditation; patient safety; quality of care; satisfaction; veterans,https://creativecommons.org/publicdomain/zero/1.0/,2009-12-08,029:040,Section 3. Health and Nutrition,2009 VHA Facility Quality and Safety Report - Patient Satisfaction,,R/P1Y,en-US,2008-10-01T00:00:00Z/2009-09-30T00:00:00Z,https://www.va.gov/vetdata/docs/VHA_2009_Facility_Quality_and_Safety_Report_Final.pdf,,,,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,https://www.va.gov/vetdata/docs/VHA_Facility_Quality_and_Safety_Report_Patient_Satisfaction.csv,text/csv,csv,,Patient Satisfaction,,,Success: (200) OK,https://www.va.gov/vetdata/docs/VHA_Facility_Quality_and_Safety_Report_Patient_Satisfaction.csv
dcat:Dataset,public,029:15,TRUE,"The 2008 Hospital Report Card was mandated by the FY08 Appropriations Act, and focused on Congressionally-mandated metrics applicable to general patient populations. The 2009 VHA Facility Quality and Safety Report report, not required by Congress, shifts to Veteran-centered metrics, and includes information related to infrastructure, care provided in outpatient and hospital settings, quality of care within given patient populations, accreditation status, patient satisfaction and patient outcomes for FY2008.  The data in this report have been compiled from multiple sources throughout VHA.  This dataset includes composite scores reflecting quality of care for outpatients (NEXUS) and inpatients (ORYX). Quality of outpatient care is further stratified by comparison of outpatient care by gender, age, and mental health diagnosis.",VA-VHA-OIA-004,2017-07-26,health; healthcare; hospital; hospital accreditation; patient safety; quality of care; satisfaction; veterans,https://creativecommons.org/publicdomain/zero/1.0/,2009-12-08,029:040,Section 3. Health and Nutrition,2009 VHA Facility Quality and Safety Report - Population Quality of Care,,R/P1Y,en-US,2008-10-01T00:00:00Z/2009-09-30T00:00:00Z,https://www.va.gov/vetdata/docs/VHA_2009_Facility_Quality_and_Safety_Report_Final.pdf,,,,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,pdf,,Population Quality of Care,https://www.va.gov/vetdata/docs/VHA_Facility_Quality_and_Safety_Report_Population_Quality_of_Care.csv,csv,Success: (200) OK,https://www.va.gov/vetdata/docs/VHA_Facility_Quality_and_Safety_Report_Population_Quality_of_Care.csv
dcat:Dataset,public,029:40,,"This report describes VA’s accomplishments inimplementing the requirements of the E-Government Act of 2002, Section 202(g)and the Open Government Directive dated December 8, 2009.",VA-OIT-OIT-021,2017-07-26,e-government,https://creativecommons.org/publicdomain/zero/1.0/,2015-07-28,029:080,Basic Statistics; Use; and Operational Data,2010 E-Government Act Report,,,,,,,,,,,,Rodney Emery,mailto:Rodney.Emery@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,html,,pdf,https://www.oit.va.gov/docs/FY_2010_E-Government_Act_Report.pdf,pdf,Success: (200) OK,https://www.oit.va.gov/docs/FY_2010_E-Government_Act_Report.pdf
dcat:Dataset,public,029:00,TRUE,2010 VA Performance and Accountability Report.,VA-OM-OM-004,2017-07-26,accountability; performance; report,https://creativecommons.org/publicdomain/zero/1.0/,2014-02-20,029:084,Financial,2010 VA Performance and Accountability Report,https://www.va.gov/budget/report/,R/P1Y,en-US,2010-01-01T00:00:00Z/2010-12-31T00:00:00Z,,,,,,,,David Zlowe,mailto:David.Zlowe@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,zip,,zip,https://www.va.gov/budget/docs/archive/FY-2010_VA-PerformanceAccountabilityReport.zip,zip,Success: (200) OK,https://www.va.gov/budget/docs/archive/FY-2010_VA-PerformanceAccountabilityReport.zip
dcat:Dataset,public,029:00,TRUE,2010 VA Performance and Accountability Report Highlights.,VA-OM-OM-006,2017-07-26,accountability; performance; report,https://creativecommons.org/publicdomain/zero/1.0/,2014-02-20,029:084,Financial,2010 VA Performance and Accountability Report Highlights,https://www.va.gov/budget/report/,R/P1Y,en-US,2010-01-01T00:00:00Z/2010-12-31T00:00:00Z,,,,,,,,David Zlowe,mailto:David.Zlowe@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,pdf,,pdf,https://www.va.gov/budget/docs/archive/FY-2010_VA-PerformanceAccountabilityHighlights.pdf,pdf,Success: (200) OK,https://www.va.gov/budget/docs/archive/FY-2010_VA-PerformanceAccountabilityHighlights.pdf
dcat:Dataset,public,029:00,TRUE,2011 VA Performance and Accountability Report.,VA-OM-OM-003,2017-07-26,accountability; performance; report,https://creativecommons.org/publicdomain/zero/1.0/,2014-02-19,029:084,Financial,2011 VA Performance and Accountability Report,https://www.va.gov/budget/report/,R/P1Y,en-US,2011-01-01T00:00:00Z/2011-12-31T00:00:00Z,,,,,,,,David Zlowe,mailto:David.Zlowe@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,zip,,zip,https://www.va.gov/budget/docs/archive/FY-2011_VA-PerformanceAccountabilityReport.zip,zip,Success: (200) OK,https://www.va.gov/budget/docs/archive/FY-2011_VA-PerformanceAccountabilityReport.zip
